"","year","state","ava","aal","funded_ratio"
"909",2019,"Hawaii",17322200000,31396400000,0.551725675555159
"910",2019,"Idaho",17239500000,18661700000,0.923790437098442
"911",2019,"Illinois",134418470000,273990245198,0.490595823595333
"912",2019,"Indiana",22908330014,36945650607,0.620054854566822
"913",2019,"Iowa",35973514098,43070390615,0.83522609347944
"914",2019,"Kansas",19898329527,29100136425,0.683788186982701
"915",2019,"Kentucky",32456721000,71970814000,0.450970597609192
"916",2019,"Louisiana",42212573909,61241984336,0.689275084187403
"917",2019,"Maine",14813257964,17806042518,0.831923092906545
"918",2019,"Maryland",51267756000,70013804000,0.7322521141688
"919",2019,"Massachusetts",54991083000,96459365000,0.570095842948997
"920",2019,"Michigan",73843059660,119399131000,0.618455587084633
"921",2019,"Minnesota",66597256000,82304211000,0.809159764620063
"922",2019,"Mississippi",28024611000,46006859000,0.609139845865157
"923",2019,"Missouri",64414319056,79891410665,0.806273396849902
"924",2019,"Montana",10122706000,14105594000,0.717637697497886
"925",2019,"Nebraska",12130496836,13435710270,0.90285489879055
"926",2019,"Nevada",43608971844,70845996286,0.615546031252829
"927",2019,"New Hampshire",9121933000,15014165392,0.607555116241123
"928",2019,"New Jersey",87241235272,169596638492,0.514404271498077
"929",2019,"New Mexico",28883650691,43450571105,0.66474731991903
"930",2019,"New York",333632500000,339813300000,0.98181118867331
"931",2019,"North Carolina",97266441885,114096441924,0.852493208769731
"932",2019,"North Dakota",5717439355,8262764125,0.69195238645397
"933",2019,"Ohio",192587958693,251760227396,0.764965779881004
"934",2019,"Oklahoma",29737287007,36340050074,0.818306164863432
"935",2019,"Oregon",64802300000,89445700000,0.7244875941493
"936",2019,"Pennsylvania",90999328000,158172080000,0.575318526506069
"937",2019,"Rhode Island",8060085277,13828357028,0.582866443257123
"938",2019,"South Carolina",32296377000,58176222000,0.555147376190912
"939",2019,"South Dakota",12472799657,12461820956,1.00088098689901
"940",2019,"Tennessee",50342147330,51635145510,0.974958951558496
"941",2019,"Texas",253364406971,323259193880,0.783780977518164
"942",2019,"Utah",30373694000,34837514000,0.871867435776273
"943",2019,"Vermont",3915360805,6285284790,0.622940874728447
"944",2019,"Virginia",76244148000,99133971000,0.76910212746345
"945",2019,"Washington",7.5243e+10,7.7949e+10,0.965284994034561
"946",2019,"West Virginia",14580773000,18188898000,0.801630368150946
"947",2019,"Wisconsin",106524400000,106532400000,0.999924905474766
"948",2019,"Wyoming",7459695656,10196045970,0.731626326317946
